episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,150,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32797470688819885, 4.3093816202599555e-05, 0.47500407695770264]","[0.43009695410728455, 2.778447378659621e-05, 0.47500312328338623]","[0.5600554943084717, -9.518698789179325e-07, 0.4750005900859833]","[0.6710268259048462, 7.294251554412767e-05, 0.47500404715538025]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,151,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32800209522247314, 1.0936781109194271e-05, 0.4750044643878937]","[0.4300788342952728, 2.99551866191905e-05, 0.4750004708766937]","[0.5600265264511108, -2.9061191526125185e-05, 0.4750038683414459]","[0.6709927916526794, 0.00010115531767951325, 0.4750032424926758]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,152,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795998454093933, 3.66877211490646e-05, 0.47500303387641907]","[0.43009912967681885, 5.973736188025214e-05, 0.4750044345855713]","[0.5600467324256897, 7.949973223730922e-06, 0.4750029146671295]","[0.6710180640220642, 9.562774357618764e-05, 0.4750007688999176]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,153,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798829674720764, 3.372665378265083e-05, 0.47500306367874146]","[0.4300841689109802, 1.729675568640232e-05, 0.4750034511089325]","[0.5600503087043762, -1.2038249224133324e-05, 0.4750005900859833]","[0.6710198521614075, 7.217176607809961e-05, 0.47500401735305786]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,154,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279915452003479, 1.608414459042251e-05, 0.4750012457370758]","[0.43008267879486084, 4.7737135901115835e-05, 0.47500133514404297]","[0.5600248575210571, -2.1937557903584093e-05, 0.4750041365623474]","[0.6709927916526794, 0.00010673658835003152, 0.4750038981437683]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,155,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795751094818115, 4.0392907976638526e-05, 0.47500383853912354]","[0.43010181188583374, 4.928287671646103e-05, 0.4750039577484131]","[0.5600568652153015, 1.0243118595099077e-05, 0.4750039875507355]","[0.6710279583930969, 8.810118742985651e-05, 0.4750017523765564]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,156,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799580693244934, 2.887715345423203e-05, 0.4750027656555176]","[0.4300762116909027, 1.1817093763966113e-05, 0.47500476241111755]","[0.56004399061203, -2.4826344088069163e-05, 0.47500142455101013]","[0.6710027456283569, 8.269083627965301e-05, 0.4750033915042877]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,157,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.327980637550354, 1.889350824058056e-05, 0.4750005602836609]","[0.4300920069217682, 5.9697547840187326e-05, 0.4750029444694519]","[0.5600311756134033, -5.709058314096183e-06, 0.4750036299228668]","[0.6709997057914734, 0.0001094034596462734, 0.47500303387641907]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,158,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796400785446167, 4.3429849029053e-05, 0.47500431537628174]","[0.4300972521305084, 3.250517329433933e-05, 0.4750032126903534]","[0.5600577592849731, 3.9762417145539075e-06, 0.47500303387641907]","[0.6710272431373596, 7.461314089596272e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,159,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280012905597687, 1.60595664056018e-05, 0.47500404715538025]","[0.4300783574581146, 2.3423675884259865e-05, 0.47500303387641907]","[0.5600302219390869, -2.7721660444512963e-05, 0.47500309348106384]","[0.6709956526756287, 9.050454536918551e-05, 0.4750030040740967]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,160,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796669006347656, 2.4617556846351363e-05, 0.4750015139579773]","[0.4300951063632965, 5.9747297200374305e-05, 0.4750034511089325]","[0.560039222240448, 1.3785356713924557e-06, 0.4750029742717743]","[0.6710087060928345, 0.00010217289673164487, 0.4750005006790161]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,161,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279739320278168, 4.284775423002429e-05, 0.47500401735305786]","[0.43009698390960693, 2.7729187422664836e-05, 0.47500312328338623]","[0.5600554943084717, -9.575542208040133e-07, 0.4750005900859833]","[0.6710247993469238, 7.240791455842555e-05, 0.4750042259693146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,162,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280028700828552, 1.0816267604241148e-05, 0.4750045835971832]","[0.43007880449295044, 2.998380659846589e-05, 0.4750004708766937]","[0.5600265860557556, -2.9072902179905213e-05, 0.4750038683414459]","[0.6709916591644287, 0.00010578875662758946, 0.47500360012054443]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,163,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795992493629456, 3.6192421248415485e-05, 0.4750029444694519]","[0.43009915947914124, 5.96868630964309e-05, 0.4750044345855713]","[0.5600467324256897, 7.958795322338119e-06, 0.4750029444694519]","[0.6710241436958313, 9.014906390802935e-05, 0.4750015437602997]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,164,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279878497123718, 3.417632979108021e-05, 0.47500309348106384]","[0.4300840497016907, 1.723488821880892e-05, 0.4750034511089325]","[0.560050368309021, -1.2033819075440988e-05, 0.4750005900859833]","[0.6710131764411926, 7.515930337831378e-05, 0.47500404715538025]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,165,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799220085144043, 1.5727986465208232e-05, 0.47500211000442505]","[0.4300827383995056, 4.793559855897911e-05, 0.47500136494636536]","[0.5600248575210571, -2.1954348994768225e-05, 0.4750041365623474]","[0.670991837978363, 0.0001131947137764655, 0.475004643201828]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,166,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279603123664856, 3.820295023615472e-05, 0.47500330209732056]","[0.43010178208351135, 4.9091460823547095e-05, 0.4750039577484131]","[0.5600568056106567, 1.0283447409165092e-05, 0.4750039875507355]","[0.671028733253479, 7.7949465776328e-05, 0.47500279545783997]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,167,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279927670955658, 3.35961849486921e-05, 0.4750031530857086]","[0.4300761818885803, 1.1873966286657378e-05, 0.47500473260879517]","[0.56004399061203, -2.493376814527437e-05, 0.4750014543533325]","[0.6710000038146973, 8.775365131441504e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,168,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279862105846405, 1.6952746591414325e-05, 0.4750005006790161]","[0.43009209632873535, 5.9692243667086586e-05, 0.4750029444694519]","[0.5600311756134033, -5.61240449314937e-06, 0.4750036299228668]","[0.671002984046936, 0.00010558539361227304, 0.4750005304813385]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,169,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279612362384796, 4.204116703476757e-05, 0.47500431537628174]","[0.43009719252586365, 3.2478434150107205e-05, 0.4750032126903534]","[0.5600578188896179, 3.978335371357389e-06, 0.47500306367874146]","[0.6710289716720581, 7.246497989399359e-05, 0.4750038683414459]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,170,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279999792575836, 1.956297637661919e-05, 0.4750034213066101]","[0.430078387260437, 2.351764851482585e-05, 0.47500303387641907]","[0.5600301623344421, -2.770501305349171e-05, 0.47500312328338623]","[0.6709925532341003, 9.74786962615326e-05, 0.4750032424926758]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,171,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32797059416770935, 2.3802556825103238e-05, 0.4750012755393982]","[0.4300951063632965, 5.970632628304884e-05, 0.4750034511089325]","[0.5600392818450928, 1.3413186934485566e-06, 0.4750029742717743]","[0.6710153818130493, 9.880219295155257e-05, 0.47500044107437134]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,172,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279707729816437, 4.2719708289951086e-05, 0.4750038981437683]","[0.43009692430496216, 2.773604865069501e-05, 0.47500312328338623]","[0.5600554943084717, -9.144278010353446e-07, 0.4750005900859833]","[0.6710206270217896, 7.135765918064862e-05, 0.4750041663646698]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,173,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280049264431, 1.086131487681996e-05, 0.4750049114227295]","[0.4300788342952728, 3.002248195116408e-05, 0.4750004708766937]","[0.5600265860557556, -2.9109063689247705e-05, 0.47500383853912354]","[0.6709924936294556, 0.00010711626964621246, 0.4750039577484131]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,174,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279595673084259, 3.485246270429343e-05, 0.47500288486480713]","[0.43009912967681885, 5.9704630984924734e-05, 0.4750044345855713]","[0.5600466132164001, 7.901830031187274e-06, 0.4750029146671295]","[0.6710280179977417, 8.834205073071644e-05, 0.475001722574234]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,175,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279872238636017, 3.542421472957358e-05, 0.47500327229499817]","[0.43008410930633545, 1.7264686903217807e-05, 0.4750034511089325]","[0.560050368309021, -1.1909562999790069e-05, 0.4750005900859833]","[0.6710031628608704, 8.223050826927647e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,176,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279935419559479, 1.4572631698683836e-05, 0.4750029742717743]","[0.4300827085971832, 4.784121483680792e-05, 0.47500136494636536]","[0.5600248575210571, -2.2049513063393533e-05, 0.4750041365623474]","[0.6709994673728943, 0.00010925713286269456, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,177,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796037197113037, 3.8511316233780235e-05, 0.47500336170196533]","[0.43010178208351135, 4.917880505672656e-05, 0.4750039577484131]","[0.5600568652153015, 1.0329134966013953e-05, 0.4750039875507355]","[0.6710273027420044, 7.493099110433832e-05, 0.47500336170196533]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,178,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799193263053894, 3.380195266800001e-05, 0.4750031530857086]","[0.4300762116909027, 1.1875254131155089e-05, 0.47500473260879517]","[0.56004399061203, -2.4748151190578938e-05, 0.47500142455101013]","[0.670995831489563, 8.966230961959809e-05, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
